Valuation Date,Curve Name,Date,Value,Label
2014-11-24,AED-3ME,2021-11-24,0.029336384131395814,7Y
2014-11-24,AED-3ME,2015-08-24,0.007090306244397495,9M
2014-11-24,AED-3ME,2019-11-24,0.023661751879787647,5Y
2014-11-24,AED-3ME,2018-11-24,0.0201667526146833,4Y
2014-11-24,AED-3ME,2017-11-24,0.016374448209805707,3Y
2014-11-24,AED-3ME,2015-05-24,0.007009459854663107,6M
2014-11-24,AED-3ME,2016-11-24,0.011967341359380636,2Y
2014-11-24,AED-3ME,2015-11-24,0.008872087325052702,1Y
2014-11-24,AED-3ME,2015-02-24,0.006733598991242016,3M
2014-11-24,AED-3ME,2024-11-24,0.03649333955497491,10Y
2014-11-24,AED-3ME,2014-12-24,0.0038666618960838763,1M
2014-11-25,AED-3ME,2021-11-25,0.029333750927192564,7Y
2014-11-25,AED-3ME,2015-08-25,0.006990571905892697,9M
2014-11-25,AED-3ME,2019-11-25,0.02339519415576719,5Y
2014-11-25,AED-3ME,2018-11-25,0.020009835961286124,4Y
2014-11-25,AED-3ME,2017-11-25,0.0162706196846663,3Y
2014-11-25,AED-3ME,2015-05-25,0.0069556176665594325,6M
2014-11-25,AED-3ME,2016-11-25,0.011992251013418354,2Y
2014-11-25,AED-3ME,2015-11-25,0.008807693956372258,1Y
2014-11-25,AED-3ME,2015-02-25,0.006733598991241875,3M
2014-11-25,AED-3ME,2024-11-25,0.0361543400197705,10Y
2014-11-25,AED-3ME,2014-12-25,0.0038666618960853318,1M
2014-11-26,AED-3ME,2021-11-26,0.029239990853943403,7Y
2014-11-26,AED-3ME,2015-08-26,0.00698385625181085,9M
2014-11-26,AED-3ME,2019-11-26,0.023460209105026296,5Y
2014-11-26,AED-3ME,2018-11-26,0.020110495687551442,4Y
2014-11-26,AED-3ME,2017-11-26,0.01625649420105931,3Y
2014-11-26,AED-3ME,2015-05-26,0.006940693722806361,6M
2014-11-26,AED-3ME,2016-11-26,0.01208786793886301,2Y
2014-11-26,AED-3ME,2015-11-26,0.008839140177218723,1Y
2014-11-26,AED-3ME,2015-02-26,0.006733598991242078,3M
2014-11-26,AED-3ME,2024-11-26,0.03621796221143535,10Y
2014-11-26,AED-3ME,2014-12-26,0.0038666618960859368,1M
2014-11-27,AED-3ME,2021-11-27,0.02912344317008494,7Y
2014-11-27,AED-3ME,2015-08-27,0.006885094360074998,9M
2014-11-27,AED-3ME,2019-11-27,0.023440934991023763,5Y
2014-11-27,AED-3ME,2018-11-27,0.02017392838096554,4Y
2014-11-27,AED-3ME,2017-11-27,0.01611324245549278,3Y
2014-11-27,AED-3ME,2015-05-27,0.006898220480966527,6M
2014-11-27,AED-3ME,2016-11-27,0.011941801672364083,2Y
2014-11-27,AED-3ME,2015-11-27,0.008819602179015115,1Y
2014-11-27,AED-3ME,2015-02-27,0.006783567146322875,3M
2014-11-27,AED-3ME,2024-11-27,0.03632408564463015,10Y
2014-11-27,AED-3ME,2014-12-27,0.003939030344542419,1M
2014-11-29,AED-3ME,2021-11-29,0.028401053824626668,7Y
2014-11-29,AED-3ME,2015-08-29,0.00688521820611816,9M
2014-11-29,AED-3ME,2019-11-29,0.022688777053668268,5Y
2014-11-29,AED-3ME,2018-11-29,0.01957315270714763,4Y
2014-11-29,AED-3ME,2017-11-29,0.01594611306155993,3Y
2014-11-29,AED-3ME,2015-05-29,0.006902579345683674,6M
2014-11-29,AED-3ME,2016-11-29,0.011718562298676682,2Y
2014-11-29,AED-3ME,2015-11-29,0.008567103436616139,1Y
2014-11-29,AED-3ME,2015-02-28,0.006830223055585496,3M
2014-11-29,AED-3ME,2024-11-29,0.03567310985970659,10Y
2014-11-29,AED-3ME,2014-12-29,0.003953502844799211,1M
2014-12-01,AED-3ME,2021-12-01,0.029129922759645335,7Y
2014-12-01,AED-3ME,2015-09-01,0.006891694457349392,9M
2014-12-01,AED-3ME,2019-12-01,0.02329331289953181,5Y
2014-12-01,AED-3ME,2018-12-01,0.020005240774082382,4Y
2014-12-01,AED-3ME,2017-12-01,0.016160554395703842,3Y
2014-12-01,AED-3ME,2015-06-01,0.006902419236295523,6M
2014-12-01,AED-3ME,2016-12-01,0.011998048394572207,2Y
2014-12-01,AED-3ME,2015-12-01,0.008665107217804975,1Y
2014-12-01,AED-3ME,2015-03-01,0.0068297277366649355,3M
2014-12-01,AED-3ME,2024-12-01,0.0362862680904228,10Y
2014-12-01,AED-3ME,2015-01-01,0.003939009092249766,1M
2014-12-03,AED-3ME,2021-12-03,0.02963164105407111,7Y
2014-12-03,AED-3ME,2015-09-03,0.007165274735718022,9M
2014-12-03,AED-3ME,2019-12-03,0.023998434184221304,5Y
2014-12-03,AED-3ME,2018-12-03,0.020813687979894843,4Y
2014-12-03,AED-3ME,2017-12-03,0.016952151906900425,3Y
2014-12-03,AED-3ME,2015-06-03,0.00705175580361048,6M
2014-12-03,AED-3ME,2016-12-03,0.01246914394976895,2Y
2014-12-03,AED-3ME,2015-12-03,0.00895396965627309,1Y
2014-12-03,AED-3ME,2015-03-03,0.006829727736665509,3M
2014-12-03,AED-3ME,2024-12-03,0.036784443851689205,10Y
2014-12-03,AED-3ME,2015-01-03,0.003939009092248737,1M
2014-12-04,AED-3ME,2021-12-04,0.02950159449620363,7Y
2014-12-04,AED-3ME,2015-09-04,0.006954280454584477,9M
2014-12-04,AED-3ME,2019-12-04,0.023768879390634625,5Y
2014-12-04,AED-3ME,2018-12-04,0.020583455425193214,4Y
2014-12-04,AED-3ME,2017-12-04,0.016822798213408895,3Y
2014-12-04,AED-3ME,2015-06-04,0.0069168741976317494,6M
2014-12-04,AED-3ME,2016-12-04,0.0123367262064138,2Y
2014-12-04,AED-3ME,2015-12-04,0.008647339138832658,1Y
2014-12-04,AED-3ME,2015-03-04,0.00682824524003025,3M
2014-12-04,AED-3ME,2024-12-04,0.03643229437689346,10Y
2014-12-04,AED-3ME,2015-01-04,0.003895629082901462,1M
2014-12-06,AED-3ME,2021-12-06,0.030201106533872386,7Y
2014-12-06,AED-3ME,2015-09-06,0.007267216686988697,9M
2014-12-06,AED-3ME,2019-12-06,0.024912500174525818,5Y
2014-12-06,AED-3ME,2018-12-06,0.021846991184335723,4Y
2014-12-06,AED-3ME,2017-12-06,0.01805916627771661,3Y
2014-12-06,AED-3ME,2015-06-06,0.007061231958725895,6M
2014-12-06,AED-3ME,2016-12-06,0.01346847192385427,2Y
2014-12-06,AED-3ME,2015-12-06,0.009162774536300128,1Y
2014-12-06,AED-3ME,2015-03-06,0.006828245240029859,3M
2014-12-06,AED-3ME,2024-12-06,0.03691501712417721,10Y
2014-12-06,AED-3ME,2015-01-06,0.0038956290829005617,1M
2014-12-08,AED-3ME,2021-12-08,0.02968857895336864,7Y
2014-12-08,AED-3ME,2015-09-08,0.007350599551263697,9M
2014-12-08,AED-3ME,2019-12-08,0.024594087605853195,5Y
2014-12-08,AED-3ME,2018-12-08,0.021514848310923963,4Y
2014-12-08,AED-3ME,2017-12-08,0.01792422523253006,3Y
2014-12-08,AED-3ME,2015-06-08,0.007225967355442264,6M
2014-12-08,AED-3ME,2016-12-08,0.013393258593437435,2Y
2014-12-08,AED-3ME,2015-12-08,0.008969010639074782,1Y
2014-12-08,AED-3ME,2015-03-08,0.006829727736664968,3M
2014-12-08,AED-3ME,2024-12-08,0.03614338011810886,10Y
2014-12-08,AED-3ME,2015-01-08,0.003939009092248787,1M
2014-12-09,AED-3ME,2021-12-09,0.029396737346212256,7Y
2014-12-09,AED-3ME,2015-09-09,0.007081763637961337,9M
2014-12-09,AED-3ME,2019-12-09,0.0241320235454602,5Y
2014-12-09,AED-3ME,2018-12-09,0.0211572184719495,4Y
2014-12-09,AED-3ME,2017-12-09,0.017553251265517433,3Y
2014-12-09,AED-3ME,2015-06-09,0.007001978217682674,6M
2014-12-09,AED-3ME,2016-12-09,0.013285634577314468,2Y
2014-12-09,AED-3ME,2015-12-09,0.00940353218649848,1Y
2014-12-09,AED-3ME,2015-03-09,0.006829727736664905,3M
2014-12-09,AED-3ME,2024-12-09,0.03566346532990662,10Y
2014-12-09,AED-3ME,2015-01-09,0.003939009092248429,1M
2014-12-10,AED-3ME,2021-12-10,0.028815669208253788,7Y
2014-12-10,AED-3ME,2015-09-10,0.007115911245250342,9M
2014-12-10,AED-3ME,2019-12-10,0.023833932946641156,5Y
2014-12-10,AED-3ME,2018-12-10,0.02085811735241473,4Y
2014-12-10,AED-3ME,2017-12-10,0.01704999265510144,3Y
2014-12-10,AED-3ME,2015-06-10,0.0070517558036103465,6M
2014-12-10,AED-3ME,2016-12-10,0.012869604087940988,2Y
2014-12-10,AED-3ME,2015-12-10,0.009297218113855234,1Y
2014-12-10,AED-3ME,2015-03-10,0.006829727736665301,3M
2014-12-10,AED-3ME,2024-12-10,0.03520303787438054,10Y
2014-12-10,AED-3ME,2015-01-10,0.003939009092249114,1M
2014-12-11,AED-3ME,2021-12-11,0.029131991263792876,7Y
2014-12-11,AED-3ME,2015-09-11,0.00713268488602305,9M
2014-12-11,AED-3ME,2019-12-11,0.024209015904684193,5Y
2014-12-11,AED-3ME,2018-12-11,0.021179528636220406,4Y
2014-12-11,AED-3ME,2017-12-11,0.017521840687109158,3Y
2014-12-11,AED-3ME,2015-06-11,0.007052236131184719,6M
2014-12-11,AED-3ME,2016-12-11,0.013235382404147056,2Y
2014-12-11,AED-3ME,2015-12-11,0.009383853448476621,1Y
2014-12-11,AED-3ME,2015-03-11,0.006831213691596551,3M
2014-12-11,AED-3ME,2024-12-11,0.03536331255880588,10Y
2014-12-11,AED-3ME,2015-01-11,0.003982490296372691,1M
2014-12-13,AED-3ME,2021-12-13,0.028338508920473064,7Y
2014-12-13,AED-3ME,2015-09-13,0.007132684886022879,9M
2014-12-13,AED-3ME,2019-12-13,0.02343459621678683,5Y
2014-12-13,AED-3ME,2018-12-13,0.020527383708485843,4Y
2014-12-13,AED-3ME,2017-12-13,0.016949935239123227,3Y
2014-12-13,AED-3ME,2015-06-13,0.007052236131184816,6M
2014-12-13,AED-3ME,2016-12-13,0.012769446698004096,2Y
2014-12-13,AED-3ME,2015-12-13,0.009209150866828792,1Y
2014-12-13,AED-3ME,2015-03-13,0.00683121369159664,3M
2014-12-13,AED-3ME,2024-12-13,0.03456629797252113,10Y
2014-12-13,AED-3ME,2015-01-13,0.0039824902963724144,1M
2014-12-15,AED-3ME,2021-12-15,0.02879412407125435,7Y
2014-12-15,AED-3ME,2015-09-15,0.00713268488602291,9M
2014-12-15,AED-3ME,2019-12-15,0.02398351567802908,5Y
2014-12-15,AED-3ME,2018-12-15,0.02095650661477738,4Y
2014-12-15,AED-3ME,2017-12-15,0.01731651744865584,3Y
2014-12-15,AED-3ME,2015-06-15,0.0070522361311848416,6M
2014-12-15,AED-3ME,2016-12-15,0.01310161605074503,2Y
2014-12-15,AED-3ME,2015-12-15,0.009307021855217652,1Y
2014-12-15,AED-3ME,2015-03-15,0.0068312136915966645,3M
2014-12-15,AED-3ME,2024-12-15,0.03507674782576148,10Y
2014-12-15,AED-3ME,2015-01-15,0.003982490296374225,1M
2014-12-16,AED-3ME,2021-12-16,0.028362643922888238,7Y
2014-12-16,AED-3ME,2015-09-16,0.007132684886022791,9M
2014-12-16,AED-3ME,2019-12-16,0.023372785333172275,5Y
2014-12-16,AED-3ME,2018-12-16,0.020450072091650368,4Y
2014-12-16,AED-3ME,2017-12-16,0.016746737802755575,3Y
2014-12-16,AED-3ME,2015-06-16,0.007052236131184363,6M
2014-12-16,AED-3ME,2016-12-16,0.012835646971848157,2Y
2014-12-16,AED-3ME,2015-12-16,0.009404882996949363,1Y
2014-12-16,AED-3ME,2015-03-16,0.006831213691596184,3M
2014-12-16,AED-3ME,2024-12-16,0.03427202740256376,10Y
2014-12-16,AED-3ME,2015-01-16,0.00398249029637449,1M
2014-12-17,AED-3ME,2021-12-17,0.02948247011012592,7Y
2014-12-17,AED-3ME,2015-09-17,0.007318011380376343,9M
2014-12-17,AED-3ME,2019-12-17,0.024443432095022352,5Y
2014-12-17,AED-3ME,2018-12-17,0.0213617287252195,4Y
2014-12-17,AED-3ME,2017-12-17,0.017451413635351274,3Y
2014-12-17,AED-3ME,2015-06-17,0.007226447683016478,6M
2014-12-17,AED-3ME,2016-12-17,0.013369626406916841,2Y
2014-12-17,AED-3ME,2015-12-17,0.00949866370980911,1Y
2014-12-17,AED-3ME,2015-03-17,0.006831213691596288,3M
2014-12-17,AED-3ME,2024-12-17,0.03512312306328699,10Y
2014-12-17,AED-3ME,2015-01-17,0.003982490296374075,1M
2014-12-18,AED-3ME,2021-12-18,0.0300602301692492,7Y
2014-12-18,AED-3ME,2015-09-18,0.0073838247509797166,9M
2014-12-18,AED-3ME,2019-12-18,0.024971344778539104,5Y
2014-12-18,AED-3ME,2018-12-18,0.021834979481389044,4Y
2014-12-18,AED-3ME,2017-12-18,0.01797170385837712,3Y
2014-12-18,AED-3ME,2015-06-18,0.007226447683016841,6M
2014-12-18,AED-3ME,2016-12-18,0.013684376296107756,2Y
2014-12-18,AED-3ME,2015-12-18,0.009779654963617669,1Y
2014-12-18,AED-3ME,2015-03-18,0.006831213691596642,3M
2014-12-18,AED-3ME,2024-12-18,0.03606885583070082,10Y
2014-12-18,AED-3ME,2015-01-18,0.003982490296372841,1M
2014-12-20,AED-3ME,2021-12-20,0.029757786898035963,7Y
2014-12-20,AED-3ME,2015-09-20,0.0073838247509796185,9M
2014-12-20,AED-3ME,2019-12-20,0.024902242638690272,5Y
2014-12-20,AED-3ME,2018-12-20,0.02188925278183994,4Y
2014-12-20,AED-3ME,2017-12-20,0.018205958552762858,3Y
2014-12-20,AED-3ME,2015-06-20,0.007226447683016641,6M
2014-12-20,AED-3ME,2016-12-20,0.013919202096409917,2Y
2014-12-20,AED-3ME,2015-12-20,0.00970396771457006,1Y
2014-12-20,AED-3ME,2015-03-20,0.006831213691596334,3M
2014-12-20,AED-3ME,2024-12-20,0.03553823160724402,10Y
2014-12-20,AED-3ME,2015-01-20,0.003982490296374476,1M
2014-12-22,AED-3ME,2021-12-22,0.02974435464449817,7Y
2014-12-22,AED-3ME,2015-09-22,0.007359937298146684,9M
2014-12-22,AED-3ME,2019-12-22,0.02498284249736805,5Y
2014-12-22,AED-3ME,2018-12-22,0.022058392755509595,4Y
2014-12-22,AED-3ME,2017-12-22,0.018448159182798428,3Y
2014-12-22,AED-3ME,2015-06-22,0.007190472217139113,6M
2014-12-22,AED-3ME,2016-12-22,0.014179632177703105,2Y
2014-12-22,AED-3ME,2015-12-22,0.00958826011040281,1Y
2014-12-22,AED-3ME,2015-03-22,0.006761317010136427,3M
2014-12-22,AED-3ME,2024-12-22,0.03551819791140179,10Y
2014-12-22,AED-3ME,2015-01-22,0.003982490296374408,1M
2014-12-23,AED-3ME,2021-12-23,0.03083816791100858,7Y
2014-12-23,AED-3ME,2015-09-23,0.007359937298146669,9M
2014-12-23,AED-3ME,2019-12-23,0.025617081406766575,5Y
2014-12-23,AED-3ME,2018-12-23,0.0225315523816991,4Y
2014-12-23,AED-3ME,2017-12-23,0.018615857607015965,3Y
2014-12-23,AED-3ME,2015-06-23,0.007190472217139116,6M
2014-12-23,AED-3ME,2016-12-23,0.014339468948380618,2Y
2014-12-23,AED-3ME,2015-12-23,0.009831058785179494,1Y
2014-12-23,AED-3ME,2015-03-23,0.006761317010136256,3M
2014-12-23,AED-3ME,2024-12-23,0.03630750962813781,10Y
2014-12-23,AED-3ME,2015-01-23,0.0039824902963746115,1M
2014-12-24,AED-3ME,2021-12-24,0.03124764253985924,7Y
2014-12-24,AED-3ME,2015-09-24,0.007359937298146459,9M
2014-12-24,AED-3ME,2019-12-24,0.026185312379583676,5Y
2014-12-24,AED-3ME,2018-12-24,0.022837938042864377,4Y
2014-12-24,AED-3ME,2017-12-24,0.018970526204276715,3Y
2014-12-24,AED-3ME,2015-06-24,0.00719047221713889,6M
2014-12-24,AED-3ME,2016-12-24,0.014389844524094895,2Y
2014-12-24,AED-3ME,2015-12-24,0.009733732871040337,1Y
2014-12-24,AED-3ME,2015-03-24,0.006761317010136498,3M
2014-12-24,AED-3ME,2024-12-24,0.03683682281008408,10Y
2014-12-24,AED-3ME,2015-01-24,0.003982490296374361,1M
2014-12-25,AED-3ME,2021-12-25,0.031254820975784074,7Y
2014-12-25,AED-3ME,2015-09-25,0.007359937298146797,9M
2014-12-25,AED-3ME,2019-12-25,0.026030530648898986,5Y
2014-12-25,AED-3ME,2018-12-25,0.022943757564833044,4Y
2014-12-25,AED-3ME,2017-12-25,0.01897254314526294,3Y
2014-12-25,AED-3ME,2015-06-25,0.007190472217139244,6M
2014-12-25,AED-3ME,2016-12-25,0.014290723615850796,2Y
2014-12-25,AED-3ME,2015-12-25,0.009685261492438679,1Y
2014-12-25,AED-3ME,2015-03-25,0.0067613170101363165,3M
2014-12-25,AED-3ME,2024-12-25,0.03672906446644693,10Y
2014-12-25,AED-3ME,2015-01-25,0.00398249029637392,1M
2014-12-27,AED-3ME,2021-12-27,0.03120060746248665,7Y
2014-12-27,AED-3ME,2015-09-27,0.007360043609246245,9M
2014-12-27,AED-3ME,2019-12-27,0.026123488686365895,5Y
2014-12-27,AED-3ME,2018-12-27,0.02300364486019094,4Y
2014-12-27,AED-3ME,2017-12-27,0.019108867242955317,3Y
2014-12-27,AED-3ME,2015-06-27,0.007190632325935969,6M
2014-12-27,AED-3ME,2016-12-27,0.014409431426148867,2Y
2014-12-27,AED-3ME,2015-12-27,0.009490498213133206,1Y
2014-12-27,AED-3ME,2015-03-27,0.006761812327226506,3M
2014-12-27,AED-3ME,2024-12-27,0.03699410441131534,10Y
2014-12-27,AED-3ME,2015-01-27,0.0039969839953978605,1M
2014-12-29,AED-3ME,2021-12-29,0.03059135312205386,7Y
2014-12-29,AED-3ME,2015-09-29,0.0073947356521272024,9M
2014-12-29,AED-3ME,2019-12-29,0.0254482434932363,5Y
2014-12-29,AED-3ME,2018-12-29,0.022313470927595204,4Y
2014-12-29,AED-3ME,2017-12-29,0.018575941405791056,3Y
2014-12-29,AED-3ME,2015-06-29,0.007242865046835561,6M
2014-12-29,AED-3ME,2016-12-29,0.014192736740871941,2Y
2014-12-29,AED-3ME,2015-12-29,0.009589593091122943,1Y
2014-12-29,AED-3ME,2015-03-29,0.0067618123272268245,3M
2014-12-29,AED-3ME,2024-12-29,0.0360222168380188,10Y
2014-12-29,AED-3ME,2015-01-29,0.003996983995399546,1M
2014-12-30,AED-3ME,2021-12-30,0.030394093633508316,7Y
2014-12-30,AED-3ME,2015-09-30,0.007394735652126802,9M
2014-12-30,AED-3ME,2019-12-30,0.025394207095241143,5Y
2014-12-30,AED-3ME,2018-12-30,0.02236449910755174,4Y
2014-12-30,AED-3ME,2017-12-30,0.018603546254208826,3Y
2014-12-30,AED-3ME,2015-06-30,0.007242865046835144,6M
2014-12-30,AED-3ME,2016-12-30,0.014126713760639273,2Y
2014-12-30,AED-3ME,2015-12-30,0.009483218978091313,1Y
2014-12-30,AED-3ME,2015-03-30,0.006761812327226653,3M
2014-12-30,AED-3ME,2024-12-30,0.036148291674107665,10Y
2014-12-30,AED-3ME,2015-01-30,0.003996983995397554,1M
2014-12-31,AED-3ME,2021-12-31,0.030293063749110803,7Y
2014-12-31,AED-3ME,2015-09-30,0.00742812870204951,9M
2014-12-31,AED-3ME,2019-12-31,0.02523842046121612,5Y
2014-12-31,AED-3ME,2018-12-31,0.02226160799099274,4Y
2014-12-31,AED-3ME,2017-12-31,0.018654571772145613,3Y
2014-12-31,AED-3ME,2015-06-30,0.007242865046835371,6M
2014-12-31,AED-3ME,2016-12-31,0.014227474409414888,2Y
2014-12-31,AED-3ME,2015-12-31,0.009533526777104687,1Y
2014-12-31,AED-3ME,2015-03-31,0.006761812327226819,3M
2014-12-31,AED-3ME,2024-12-31,0.036048021613315134,10Y
2014-12-31,AED-3ME,2015-01-31,0.003996983995400039,1M
2015-01-05,AED-3ME,2022-01-05,0.028962372253886533,7Y
2015-01-05,AED-3ME,2015-10-05,0.00746077240078344,9M
2015-01-05,AED-3ME,2020-01-05,0.02441882606668685,5Y
2015-01-05,AED-3ME,2019-01-05,0.021601069500598154,4Y
2015-01-05,AED-3ME,2018-01-05,0.018266937876496747,3Y
2015-01-05,AED-3ME,2015-07-05,0.007192183100322407,6M
2015-01-05,AED-3ME,2017-01-05,0.01394418969086165,2Y
2015-01-05,AED-3ME,2016-01-05,0.009492889279899127,1Y
2015-01-05,AED-3ME,2015-04-05,0.006759831055204956,3M
2015-01-05,AED-3ME,2025-01-05,0.03421143563089558,10Y
2015-01-05,AED-3ME,2015-02-05,0.003939009092248535,1M
2015-01-06,AED-3ME,2022-01-06,0.02795199420892329,7Y
2015-01-06,AED-3ME,2015-10-06,0.007426843961113269,9M
2015-01-06,AED-3ME,2020-01-06,0.023500038469833753,5Y
2015-01-06,AED-3ME,2019-01-06,0.020892306247627772,4Y
2015-01-06,AED-3ME,2018-01-06,0.01769805976746619,3Y
2015-01-06,AED-3ME,2015-07-06,0.007141818414490413,6M
2015-01-06,AED-3ME,2017-01-06,0.013576576574454302,2Y
2015-01-06,AED-3ME,2016-01-06,0.009345185682979582,1Y
2015-01-06,AED-3ME,2015-04-06,0.006758840415535414,3M
2015-01-06,AED-3ME,2025-01-06,0.03328748021524967,10Y
2015-01-06,AED-3ME,2015-02-06,0.003910021533624199,1M
2015-01-07,AED-3ME,2022-01-07,0.02831899324004949,7Y
2015-01-07,AED-3ME,2015-10-07,0.007426843961113163,9M
2015-01-07,AED-3ME,2020-01-07,0.023660509212458145,5Y
2015-01-07,AED-3ME,2019-01-07,0.020894565637977786,4Y
2015-01-07,AED-3ME,2018-01-07,0.017445033160302638,3Y
2015-01-07,AED-3ME,2015-07-07,0.0071418184144903295,6M
2015-01-07,AED-3ME,2017-01-07,0.013460358300789293,2Y
2015-01-07,AED-3ME,2016-01-07,0.009483878384344498,1Y
2015-01-07,AED-3ME,2015-04-07,0.0067588404155361735,3M
2015-01-07,AED-3ME,2025-01-07,0.03383865485132372,10Y
2015-01-07,AED-3ME,2015-02-07,0.00391002153362647,1M
2015-01-08,AED-3ME,2022-01-08,0.028715041330473336,7Y
2015-01-08,AED-3ME,2015-10-08,0.007426843961113261,9M
2015-01-08,AED-3ME,2020-01-08,0.023685442838772594,5Y
2015-01-08,AED-3ME,2019-01-08,0.020917643333542776,4Y
2015-01-08,AED-3ME,2018-01-08,0.017515584174635956,3Y
2015-01-08,AED-3ME,2015-07-08,0.007141818414490268,6M
2015-01-08,AED-3ME,2017-01-08,0.013375553711603608,2Y
2015-01-08,AED-3ME,2016-01-08,0.009324319793914246,1Y
2015-01-08,AED-3ME,2015-04-08,0.00675884041553607,3M
2015-01-08,AED-3ME,2025-01-08,0.03448159634877853,10Y
2015-01-08,AED-3ME,2015-02-08,0.003910021533624442,1M
2015-01-10,AED-3ME,2022-01-10,0.026895137614206116,7Y
2015-01-10,AED-3ME,2015-10-10,0.0073600604162983585,9M
2015-01-10,AED-3ME,2020-01-10,0.022049023571114396,5Y
2015-01-10,AED-3ME,2019-01-10,0.019352658877779604,4Y
2015-01-10,AED-3ME,2018-01-10,0.016239024399137925,3Y
2015-01-10,AED-3ME,2015-07-10,0.0071418184144906045,6M
2015-01-10,AED-3ME,2017-01-10,0.012410136315731868,2Y
2015-01-10,AED-3ME,2016-01-10,0.009001055877515951,1Y
2015-01-10,AED-3ME,2015-04-10,0.006758840415536058,3M
2015-01-10,AED-3ME,2025-01-10,0.032763505376056934,10Y
2015-01-10,AED-3ME,2015-02-10,0.003910021533624437,1M
2015-01-12,AED-3ME,2022-01-12,0.0264790395339428,7Y
2015-01-12,AED-3ME,2015-10-12,0.007360060416298202,9M
2015-01-12,AED-3ME,2020-01-12,0.021729298581522304,5Y
2015-01-12,AED-3ME,2019-01-12,0.01896961766142007,4Y
2015-01-12,AED-3ME,2018-01-12,0.01616483478813318,3Y
2015-01-12,AED-3ME,2015-07-12,0.0071418184144903165,6M
2015-01-12,AED-3ME,2017-01-12,0.012506269731754026,2Y
2015-01-12,AED-3ME,2016-01-12,0.00905001440847686,1Y
2015-01-12,AED-3ME,2015-04-12,0.006758840415536158,3M
2015-01-12,AED-3ME,2025-01-12,0.03222132606077929,10Y
2015-01-12,AED-3ME,2015-02-12,0.003910021533624299,1M
2015-01-13,AED-3ME,2022-01-13,0.026306630051650307,7Y
2015-01-13,AED-3ME,2015-10-13,0.007360060416298355,9M
2015-01-13,AED-3ME,2020-01-13,0.02153073911274528,5Y
2015-01-13,AED-3ME,2019-01-13,0.018820900779321675,4Y
2015-01-13,AED-3ME,2018-01-13,0.01569718784082974,3Y
2015-01-13,AED-3ME,2015-07-13,0.007141818414490637,6M
2015-01-13,AED-3ME,2017-01-13,0.012290585127609999,2Y
2015-01-13,AED-3ME,2016-01-13,0.00905001440847682,1Y
2015-01-13,AED-3ME,2015-04-13,0.006758840415536014,3M
2015-01-13,AED-3ME,2025-01-13,0.03201693142974451,10Y
2015-01-13,AED-3ME,2015-02-13,0.003910021533624059,1M
2015-01-14,AED-3ME,2022-01-14,0.025893370063456163,7Y
2015-01-14,AED-3ME,2015-10-14,0.007360060416298379,9M
2015-01-14,AED-3ME,2020-01-14,0.02118152986228068,5Y
2015-01-14,AED-3ME,2019-01-14,0.01831578977906945,4Y
2015-01-14,AED-3ME,2018-01-14,0.015130281866318056,3Y
2015-01-14,AED-3ME,2015-07-14,0.0071418184144901795,6M
2015-01-14,AED-3ME,2017-01-14,0.01202521368534664,2Y
2015-01-14,AED-3ME,2016-01-14,0.00891082879790385,1Y
2015-01-14,AED-3ME,2015-04-14,0.006758840415535644,3M
2015-01-14,AED-3ME,2025-01-14,0.0317805840461179,10Y
2015-01-14,AED-3ME,2015-02-14,0.003910021533624432,1M
2015-01-15,AED-3ME,2022-01-15,0.024478932150980598,7Y
2015-01-15,AED-3ME,2015-10-15,0.007360060416298042,9M
2015-01-15,AED-3ME,2020-01-15,0.019620848115484694,5Y
2015-01-15,AED-3ME,2019-01-15,0.01701670662662407,4Y
2015-01-15,AED-3ME,2018-01-15,0.014187013682628586,3Y
2015-01-15,AED-3ME,2015-07-15,0.007141818414490257,6M
2015-01-15,AED-3ME,2017-01-15,0.011167609712626394,2Y
2015-01-15,AED-3ME,2016-01-15,0.008639108404496026,1Y
2015-01-15,AED-3ME,2015-04-15,0.00675884041553536,3M
2015-01-15,AED-3ME,2025-01-15,0.0303081674060458,10Y
2015-01-15,AED-3ME,2015-02-15,0.003910021533624425,1M
2015-01-17,AED-3ME,2022-01-17,0.025971376580876653,7Y
2015-01-17,AED-3ME,2015-10-17,0.007360060416298161,9M
2015-01-17,AED-3ME,2020-01-17,0.02113716428412956,5Y
2015-01-17,AED-3ME,2019-01-17,0.018232924708559604,4Y
2015-01-17,AED-3ME,2018-01-17,0.015114121253506134,3Y
2015-01-17,AED-3ME,2015-07-17,0.007141818414490514,6M
2015-01-17,AED-3ME,2017-01-17,0.012046176504077466,2Y
2015-01-17,AED-3ME,2016-01-17,0.009420812048715619,1Y
2015-01-17,AED-3ME,2015-04-17,0.00675884041553565,3M
2015-01-17,AED-3ME,2025-01-17,0.03183818748314971,10Y
2015-01-17,AED-3ME,2015-02-17,0.003910021533626203,1M
2015-01-19,AED-3ME,2022-01-19,0.025884526997669657,7Y
2015-01-19,AED-3ME,2015-10-19,0.00736006041629821,9M
2015-01-19,AED-3ME,2020-01-19,0.021137036156776423,5Y
2015-01-19,AED-3ME,2019-01-19,0.018126490592430874,4Y
2015-01-19,AED-3ME,2018-01-19,0.014839219646049381,3Y
2015-01-19,AED-3ME,2015-07-19,0.007141818414490428,6M
2015-01-19,AED-3ME,2017-01-19,0.011640003423963922,2Y
